id, data-fdesc, data-name, data-address, data-access, data-telno, data-operationtime, data-holiday, data-latitude data-longitude
"id_shop_a81c5c16cef93700849222a94200dc24","a81c5c16cef93700849222a94200dc24","G-STAGE小倉店","北九州市小倉北区浅野2-14-5","小倉駅前あるあるシティ2F","093-551-3133","10:00～24:00","無し","33.88758128 130.8847829"
"id_shop_d0c391b9961b744531ad881c516be13a","d0c391b9961b744531ad881c516be13a","ラウンドワン小倉店","北九州市小倉北区西港町15-65","国道199号線「西港」・日明出入口すぐ","093-562-8805","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","33.90022348 130.8561396"
"id_shop_f41991310a9b83dc7968928e82252646","f41991310a9b83dc7968928e82252646","小倉メトロポリス店","北九州市小倉北区西港町27-5","JR小倉駅 車で10分","093-581-5684","平日:10:00～23:50 土日祝前日9:00～23:50","無し","33.89633237 130.8596114"
"id_shop_cda904559083e158606120c085af63d5","cda904559083e158606120c085af63d5","PEP魚町","北九州市小倉北区魚町2-4-20","モノレール平和通り駅徒歩1分","093-513-1511","10:00～翌1:00","無し","33.88396547 130.880026"
"id_shop_8c2520931196d58074f4abcad9e444aa","8c2520931196d58074f4abcad9e444aa","G-pala小倉","北九州市小倉南区上葛原1-14-1","","093-953-7405","","","33.8396628 130.9100721"
"id_shop_918acbbb6a42acb2301dd6d80bff3ee6","918acbbb6a42acb2301dd6d80bff3ee6","ラウンドワン大野城店","大野城市御笠川1-18-16","国道3号線「御笠川4丁目」交差点すぐ","092-504-7411","10:00～24:00","無し",""
"id_shop_81549cfc1ecfb13812d976ed577d454b","81549cfc1ecfb13812d976ed577d454b","ラウンドワン福岡天神店","福岡市中央区天神2-6-12","岩田屋本館向かい","092-720-8101","6:00～深夜0:50","無し","33.58921038 130.3970847"
"id_shop_6ea0938d85c1303d1f993bb50a9e4d34","6ea0938d85c1303d1f993bb50a9e4d34","タイトーステーション福岡天神店","福岡市中央区天神2-6-35サザンクロスビル","西鉄福岡駅北口より徒歩2分","092-737-5500","10:00～翌1:00","無し","33.5896519 130.3962521"
"id_shop_9782ae96fdca1b63a417cd529b8ec807","9782ae96fdca1b63a417cd529b8ec807","GiGO福岡天神","福岡市中央区天神2-7-6天神DADAビル","","092-771-8121","","","33.589905 130.396633"
"id_shop_d8aaf2baccc26e2d7a0cea88f2d8714d","d8aaf2baccc26e2d7a0cea88f2d8714d","ラウンドワン博多半道橋店","福岡市博多区半道橋2-2-8","福岡空港 国際ターミナル前 きよみ通り","092-475-6611","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","33.58394157 130.4382666"
"id_shop_c9ceda6bd70cf7189be66f50adcf2f6c","c9ceda6bd70cf7189be66f50adcf2f6c","namco博多バスターミナル店","福岡市博多区博多駅中央街2-1博多バスターミナル7F","","092-434-3721","","","33.591529 130.419887"
"id_shop_dd39f1bfe7881e64886d88c76b577d0b","dd39f1bfe7881e64886d88c76b577d0b","楽市街道 箱崎店2F","福岡市東区箱崎5-1-8楽市楽座003内","","092-642-0760","10:00～27:00","無し","33.62410817 130.4195897"
"id_shop_93a259da63b1a9b6a81a0da4e8c3fdc3","93a259da63b1a9b6a81a0da4e8c3fdc3","楽市街道 箱崎店3F","福岡市東区箱崎5-1-8楽市楽座003内","3号線沿い九州大学そば","092-642-0761","10:00～24:00","無し","33.62410817 130.4195897"
"id_shop_bc1325c969920458a92ddc905d6abb6f","bc1325c969920458a92ddc905d6abb6f","楽市楽座イオンモール伊都","福岡市西区北原1-3-1イオン伊都ショッピンクセンター別館","JR筑肥線 九大学研都市駅 南口すぐ","092-805-8900","10:00～22:00","施設の営業日に準じる","33.577027 130.256399"
"id_shop_7371696979ad2fa00ccd6ebeda38da14","7371696979ad2fa00ccd6ebeda38da14","パスカランド福重店","福岡市西区捨六町1-7-1MEGAドンキホーテ福重3F","","092-407-1802","","","33.567254 130.314875"
"id_shop_00e4486d71372efd62a2a806e7e119c0","00e4486d71372efd62a2a806e7e119c0","楽市楽座 福重店","福岡市西区石丸4-263-1","202号線沿い拾六町IC、石丸ICそば","092-885-7380","10:00～24:00","無し",""
"id_shop_a11f22960dadba53baea04806c767419","a11f22960dadba53baea04806c767419","最後の5$","糟屋郡粕屋町大字仲原2706","国道3号線博多バイパスを空港口交差点から北へ5分ほど。","092-612-8080","一部24時間営業","無し","33.60912782 130.4382837"
"id_shop_f3a184b4bd0bafdced109009aff6ae67","f3a184b4bd0bafdced109009aff6ae67","楽市楽座行橋店","行橋市西泉6-1-1コスタ行橋アミューズ棟2F","","0930-25-3450","10:00～24:00","","33.717125 130.971633"
"id_shop_f6ed2b015060943fb004a932d98df4e1","f6ed2b015060943fb004a932d98df4e1","ラウンドワン佐賀店","佐賀市兵庫北4-2-1","国道34号線沿い 佐賀警察署隣","0952-36-7070","日～木:10:00～翌6:00 金土及び祝前日:一部24時間営業","無し","33.27533631 130.3015536"
"id_shop_0d07008fb48b3776bfa875605ff0b1b4","0d07008fb48b3776bfa875605ff0b1b4","遊道楽 嘉瀬店","佐賀市嘉瀬町大字中原2488-1","207号線沿い","0952-40-0952","11:00～24:00","無し","33.24215325 130.2565663"
"id_shop_e7bbdef90ce6cb628154ca063040e0d8","e7bbdef90ce6cb628154ca063040e0d8","FASボウリングセンター","唐津市栄町2581-1","国道204号線沿い、栄町東バス停より徒歩1分","0955-73-7311","10:00～翌1:00/土・休前日10:00～翌2:00","無し","33.44607081 129.979335"
"id_shop_7c3a7521e934e6f98cf29573ca83e552","7c3a7521e934e6f98cf29573ca83e552","アミパラ佐世保","佐世保市大塔町18-15","JR大塔駅徒歩3分","0956-34-8880","10:00～24:00","無し","33.15005741 129.7804145"
"id_shop_081a58cb297b7c632ff9b037919cbb0a","081a58cb297b7c632ff9b037919cbb0a","遊道楽時津店","西彼杵郡時津町元村郷863-10","川平有料道路入り口井出園交差点付近","095-813-2525","10:00～24:00","無し","32.82008054 129.8473546"
"id_shop_91c8f1fb400da7ad95c469ed0b8110c7","91c8f1fb400da7ad95c469ed0b8110c7","G-pala 時津","西彼杵郡時津町野田郷59","国道206号沿い","095-813-2442","10:00～24:00","無し","32.8243884 129.8477553"
"id_shop_649d895ce5205d5d02ef434b31a84755","649d895ce5205d5d02ef434b31a84755","パスカワールド宇土店","宇土市善道寺町綾織95","松橋ICより車で10分、宇土シティーショッピングセンター内","0964-22-5311","日曜～木曜 10:00～23:00  金曜・土曜 10:00～24:00","無し","32.68271108 130.6679513"
"id_shop_67b6c33a2dd41ed4aea310685c059554","67b6c33a2dd41ed4aea310685c059554","ラウンドワン熊本店","熊本市西区春日7-25-15","県道28号線沿い 田崎市場方面平成けやき通りより新蓮台寺地下道をくぐり、西廻りバイパスを右折、田崎市場方面","096-325-7200","月9:00～23:50 火～金10:00～23:50、土日祝6:00～23:50","無し","32.78499883 130.6775647"
"id_shop_890edfc72252e700e739d4d11998d9e7","890edfc72252e700e739d4d11998d9e7","パスカワールドグリーンランド","荒尾市本井手1574-54","三井グリーンランドウルトラマンランド横","0968-69-3001","10:00～翌3:00","無し","32.98855106 130.4712247"
"id_shop_80d6eb561700b822c19cd65ed3ba9392","80d6eb561700b822c19cd65ed3ba9392","ユーズランド三光店","中津市三光佐知1032イオン三光SC2F","","0979-43-6562","","","33.559002 131.192857"
"id_shop_cceec975725732596acc966dad2a0ead","cceec975725732596acc966dad2a0ead","トライセン中津店","中津市下池永67-3","","0979-85-0688","10:00～24:00","無し","33.59001125 131.2115305"
"id_shop_27b5752792f151a0899b51cc3fb8a772","27b5752792f151a0899b51cc3fb8a772","サイドセブン","大分市上宗方1-649-1","","0975-79-6824","11:00～24:00","無し",""
"id_shop_9754f793b818f1d6817538d4ad7d527c","9754f793b818f1d6817538d4ad7d527c","タイトーFステーションセントポルタ大分店","大分市中央町2-1-1","","097-533-2716","","","33.235334 131.606448"
"id_shop_06a5e50093b2a56b03e2f8f7fbcda5e4","06a5e50093b2a56b03e2f8f7fbcda5e4","ラウンドワン大分店","大分市萩原2-13-17","臨海産業道路(40m道路)萩原","097-573-2800","10:00～24:00","無し","33.24885259 131.6402543"
"id_shop_b36c815f5df424fe5bb99da24b785127","b36c815f5df424fe5bb99da24b785127","ラウンドワン宮崎店","宮崎市中村東3-4-60","国道220号 宮交シティとなり","0985-63-1210","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","31.89458335 131.4170876"
"id_shop_13912eebc118e99e99e6efbbf072a1b6","13912eebc118e99e99e6efbbf072a1b6","タイトーFステーションニシムタ出水","出水市六月田町347","","0996-68-8150","","","32.106272 130.345224"
"id_shop_440fa6f9bba5bba1eaa984372c30bcbc","440fa6f9bba5bba1eaa984372c30bcbc","ラウンドワン鹿児島宇宿店","鹿児島市宇宿2-2-2","産業道路沿い、南港南口交差点 宇宿(うすき)","099-284-0655","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","31.54388304 130.5427759"
"id_shop_ead702b8e2d766dcda19ff6508fb3ecd","ead702b8e2d766dcda19ff6508fb3ecd","ラウンドワン沖縄･宜野湾店","宜野湾市真志喜3-28-8","宜野湾バイパスコンベンションセンター前","098-870-2110","10:00～23:50 土日祝6:00?23:50","無し",""
"id_shop_151558ebff9f80ebe9e3aad53f5b5788","151558ebff9f80ebe9e3aad53f5b5788","ラウンドワン沖縄･南風原店","島尻郡南風原町字兼城下茂原552","国道329号線印刷団地前交差点西側","098-940-6670","10:00～23:50 土日祝6:00～23:50","無し",""
"id_shop_7af4d276e14a32e889a4d7c2cf28e968","7af4d276e14a32e889a4d7c2cf28e968","ラウンドワン池袋店","豊島区東池袋1-14-1池袋スクエア","","03-5928-0221","10:00～翌0:50","無し","35.730175 139.714846"
"id_shop_f19845ba9689ad6257c2b6de237e8bde","f19845ba9689ad6257c2b6de237e8bde","タイトーステーション池袋西口店","豊島区西池袋1-15-9第一西池ビル","","03-6907-3560","","",""
"id_shop_2d57659cba62fb54a3ea2e7532c8f829","2d57659cba62fb54a3ea2e7532c8f829","ハイテクランド キューデン","足立区西新井栄町2-7-2ハイテクランド球殿2F","東武伊勢崎線西新井駅徒歩3分","03-3849-0392","9:00～24:00","無し","35.7771412 139.7894523"
