name,address,loc_id,latitude&longitude,pcb_count
"キッズバネット静岡","静岡県 静岡市葵区 柚木 1026　マークイズ静岡3F","z6zExrcc7NXZANylakVD8w","","","1"
"アップル新北街道","静岡県 静岡市葵区 沓谷 5-13-4","ZWsAHzLixCUK5En4Ci7HEA","","","1"
"コジマ×ビックカメラ静岡","静岡県 静岡市駿河区 国吉田 1-1-57　コジマ×ビックカメラ静岡店内アミューズメントコーナー","A5l2fJNXQtHFxY1wgAv9Gg","","","1"
"モーリーファンタジーイオンセントラルスクエア静岡","静岡県 静岡市駿河区 石田 1-5-1　イオンセントラルスクエア静岡　イオンスタイル静岡店2F","pX7mZrXovJGhrbN2177OSA","","","1"
"モーリーファンタジー浜松西","静岡県 浜松市中央区 入野町 6244-1　イオン浜松西SC　イオン浜松西店3F","Ji3_j1fKoNx7kU42SfPIiA","","","1"
"fun portラフレ初生","静岡県 浜松市中央区 初生町 626-1　ラフレ初生B1F","fzA26z1ZUO-TBq-woZLnYg","","","1"
"ゲームすぽっとMEGAドン・キホーテUNY浜松泉町","静岡県 浜松市中央区 泉 1-6-1　MEGAドン・キホーテUNY浜松泉町店2F","LpT6s_BpT9nuFPr1D6zNfA","","","1"
"プラサカプコンパルパル","静岡県 浜松市中央区 舘山寺町 1891　ゆうえんち浜名湖パルパル内ゲームコーナー","jXCsSBOLAqnDeeitywtwoA","","","1"
"タイトーFステーションプレ葉ウォーク浜北","静岡県 浜松市浜名区 貴布祢 1200　プレ葉ウォーク浜北2F","-8KCkTT0Eu3-18y4Tf49_Q","","","1"
"沼津バッティングスタジアム","静岡県 沼津市 岡一色三竹道 19-2","HrSbB4dgHimyWcyWOWjhPw","","","1"
"キッズトレイン熱海","静岡県 熱海市 中央町 19-39　マックスバリュ熱海店内","Jd9XFKOtZS39upLQcuzvIg","","","1"
"亀の井ホテル熱海","静岡県 熱海市 水口町 2-12-3　ゲームコーナー","XnPhxWpT7i_juUYi0_GOKQ","","","1"
"ホテルニューアカオオーシャン・ウィング","静岡県 熱海市 熱海 1993-250","Vx7WXyC173IVYxObdNNx9w","","","1"
"ジョイランドアミューズみしま","静岡県 三島市 梅名 308-6　2F","qNZ2nf0AO7H26fEyVBUsKg","","","1"
"アップル島田","静岡県 島田市 宝来町 8-5","qMsdAzutuOjEXVB6f6fg9w","","","1"
"ファンタジープラザ富士吉原","静岡県 富士市 国久保 2-1-10　MEGAドン・キホーテUNY富士吉原店2F","rEsOpG6rcNbSsYIgeTRhNw","","","1"
"アップルグランリバー大井川","静岡県 焼津市 下江留 1327","sx05dGBgbUm8FKGVGOwCdA","","","1"
"ファンタジープラザ掛川","静岡県 掛川市 大池 2826　MEGAドン・キホーテUNY掛川店2F","5cE8_9x0htvTIKcPqVG9lw","","","1"
"アピナ大須賀","静岡県 掛川市 西大渕 3359　イオンタウン大須賀内","ZJbF20G2eHlpL9MEIi2cMQ","","","1"
"藤枝グランドボウル","静岡県 藤枝市 下当間 652","hMqlDC89RxEYXWe55m1O3w","","","1"
"てんとう虫パーク藤枝","静岡県 藤枝市 益津 353-3　藤枝ボウル1F","TRHCrKQO9RUF1VzxK92XKw","","","1"
"モーリーファンタジー袋井","静岡県 袋井市 上山梨 4-1-1　イオン袋井店2F","j8qJU656x1S4JXATIZJ8yg","","","1"
"袋井グランドボウル","静岡県 袋井市 堀越 343-1","lp2aIoVYZv_oMTwft1DF9Q","","","1"
"GiGO 袋井","静岡県 袋井市 川井 1142-1","fybuIak5m5Rxz5CSHESp6w","","","1"
"東急ストア下田とうきゅう","静岡県 下田市 東本郷 1-2-1　下田とうきゅう内ゲームコーナー","zRubz6k5MgRdnscjMby8zg","","","1"
"モーリーファンタジー裾野","静岡県 裾野市 佐野 1039　グルメシティ裾野店1F","F7OxJqAYCEjS1QHToWidBg","","","1"
"ゲームすぽっとイオンタウン湖西新居","静岡県 湖西市 新居町新居 250-11　イオンタウン湖西新居内","hrMDdPaVCnKNR9G4oNHH3g","","","1"
"浜岡グランドボウル","静岡県 御前崎市 池新田 5424-1","ui60xn1ohAfBM4sNLAMOSw","","","1"
"ファンタジープラザ大仁","静岡県 伊豆の国市 吉田 字九十分153-1　アピタ大仁店2F","jTqPsNdjo6E6xSJOsoRQGw","","","1"
"マックスバリュ松崎","静岡県 賀茂郡松崎町 江奈 303-1","K--1EENCMSyq5vEHEGs48A","","","1"
"GiGO サントムーンオアシス","静岡県 駿東郡清水町 伏見 52-7　サントムーン柿田川サントムーンオアシス3F","-yeDwBeRFr0SNT4z-dnRPQ","","","1"
"namco名古屋駅前","愛知県 名古屋市中村区 椿町 6-6　ビックカメラ名古屋駅西店B1・6F","dGBPFCUskxBgPVYyY5JuGg","","","8"
"namcoイオンモール大高","愛知県 名古屋市緑区 大高町字奥平子 1-1　イオンモール大高3F","KZJh0Fbc7vnSvIKgh93VdQ","","","8"
"namcoイオンモール長久手2号","愛知県 長久手市 勝入塚 501　イオンモール長久手4F","_hdWTwpCqB634x5JgH2e8w","","","8"
"アピナ名古屋栄","愛知県 名古屋市中区 錦 3-17-15　ドン・キホーテ栄本店B1～B3F","Q_X3pEIII3-m3kW_i38Nxw","","","6"
"ユーズランド東浦","愛知県 知多郡東浦町 大字緒川字旭 13-2　イオンモール東浦2F","l8RKKMo7m7zzVon0E1mOiw","","","6"
"ゲーム・キング・ジョイ","愛知県 名古屋市中区 栄 3-3-32","_HZmOYM6vTr7Ltes0gcchQ","","","5"
"namcoイオンモールナゴヤドーム前","愛知県 名古屋市東区 矢田南 4-102-3　イオンモールナゴヤドーム前3F","7TaVIt3mJucLTC_QqsbLiA","","","5"
"バンダイナムコ Cross Store 名古屋","愛知県 名古屋市西区 二方町 40　mozoワンダーシティ4F　4053区画","puqXF_2m8qXf-HFa12sMMg","","","5"
"タイトーステーションフェドラ大須","愛知県 名古屋市中区 大須 3-30-31　萬松寺駐車場ビル1・2F","sCDewv3uX1El61Xv5vvVxw","","","4"
"ファンタジープラザ名古屋","愛知県 名古屋市北区 玄馬町 234-1　CROSS TOWN　ドン・キホーテ名古屋本店2F","lpod1NXrZ-3eyHzdqKwneA","","","4"
"名古屋レジャーランド内田橋","愛知県 名古屋市南区 内田橋 2-26-22","xhWcqjaoG9OHvb7Zz7MgDg","","","4"
"namcoららぽーと名古屋みなとアクルス","愛知県 名古屋市港区 港明 2-3-2　ららぽーと名古屋みなとアクルス3F","s79vgn-hqBDJjmn8UsA_5g","","","4"
"ゲームパニック大高","愛知県 名古屋市緑区 忠治山 201　名古屋グランドボウルB2F","j2K-unC89HszP8F_031cYQ","","","4"
"namco則武新町","愛知県 名古屋市西区 則武新町 3-1-17　イオンモールNagoya Noritake Garden内","GTa_a3uoNgovPS_aGDRVQA","","","4"
"アピナ豊橋","愛知県 豊橋市 藤沢町 141　ホリデイ・スクエアアミューズメント棟1F","fl4Pn1y7pY2B0gHKSUqgZg","","","4"
"アピナ一宮","愛知県 一宮市 新生 1-1-1　イチ＊ビルB1F","HZh_BD-FRb0uBku8tCkG5Q","","","4"
"アミューズメントワールド メトロポリスららぽーと安城","愛知県 安城市 大東町 9-30　ららぽーと安城内","1DBmXJRg_URKnPyRnJ44nw","","","4"
"イーグルボウル","愛知県 知立市 宝町塩掻 58","LNtLlNtShqRhcAlfrjTqkQ","","","4"
"namcoエアポートウォーク名古屋","愛知県 西春日井郡豊山町 大字豊場字林先 1-8　エアポートウォーク名古屋3F","72mEXfTktD4DTbj1y1DrhQ","","","4"
"ゲームパニック大須","愛知県 名古屋市中区 大須 3-30-93　メガタウンB1F","jk53mkKF2xxohgpltWpEEg","","","3"
"ラウンドワンスタジアム中川1号線","愛知県 名古屋市中川区 法蔵町 2-23","kJ96BZIgAgy3qLH5CIEvXw","","","3"
"コムテックタワー","愛知県 名古屋市中村区 名駅 4-10-20","F7ljdxdhKJx1C3ESSTcUXw","","","3"
"GIGO マーケットスクエアささしま","愛知県 名古屋市中村区 平池町 4-60-14　マーケットスクエアささしま1F","-VKb5bpF1YJYJW5jKvAjtw","","","3"
"ラウンドワン千種","愛知県 名古屋市千種区 新栄 3-20-17　タイホウ千種駅南ビル8F","ZujUSFrVKFgkq1A0AMyMMA","","","3"
"モーリーファンタジーf 新瑞橋","愛知県 名古屋市南区 菊住 1-7-10　イオンモール新瑞橋　イオン新瑞橋店3F","yqtry2mo9dZlIHOxc_BNjw","","","3"
"ポート24八事","愛知県 名古屋市昭和区 広路町北石坂 102-4　1F","ryUH1onBwK6PMVgJEm1w-Q","","","3"
"ラウンドワンスタジアム豊橋","愛知県 豊橋市 大岩町字岩田 27-2","pKV8Q4SNthazlUGAKd1ENg","","","3"
"ゲームランド岡崎","愛知県 岡崎市 戸崎町字外山 38-5　イオンモール岡崎シネマ館3F","niqSaLiggk5aCUH1Fod82Q","","","3"
"GiGO 北岡崎","愛知県 岡崎市 錦町 2-4","LBsjRSAKCdJtOP0xJkQ9Ag","","","3"
"半田メトロポリス","愛知県 半田市 旭町 3-11-1","TXNQWyvy2gin3J0IKpic3A","","","3"
"ラウンドワンスタジアム半田","愛知県 半田市 瑞穂町 6-7-8","auvseEKrmb62d-DqdpXXaA","","","3"
"ラウンドワンスタジアムヨロッカ春日井","愛知県 春日井市 六軒屋町 東丘22　YOROKKA春日井3F","HThnLpGp3ZTqGm_hLXOhoA","","","3"
"豊川メトロポリス","愛知県 豊川市 下長山町上アライ 14-1","2KDJ_WbwTTgLhvmZt2ifuw","","","3"
"MIRAINOイオンモール豊川","愛知県 豊川市 白鳥町兎足 1-16　イオン新豊川3F","L7a18TGqDxWxtuIfjxLV-w","","","3"
"タイトーステーション豊田GAZA","愛知県 豊田市 喜多町 1-140　3F","yWU1szSwe5-RkKFmuOGcCg","","","3"
"namcoアピタ稲沢","愛知県 稲沢市 天池五反田町 1　アピタタウン稲沢店シネマ＆アミューズ館2・3F","5Uiqn-hsGO_eoOHXnZk5Tg","","","3"
"アピナ太田川","愛知県 東海市 大田町 下浜田102-1　ラスパ太田川南館2F","UCeXflnj7ZlvmaLsCGg_PQ","","","3"
"GiGO ギャラリエアピタ知立","愛知県 知立市 長篠町 大山18-1　ギャラリエアピタ知立店1F","KGofCw4f-RPgzIap6abIlA","","","3"
"ソユーゲームフィールド赤池","愛知県 日進市 赤池町 箕ノ手1　プライムツリー赤池3F","nE2yscc-S6s-nR2PflPnww","","","3"
"ラウンドワンスタジアム名古屋西春","愛知県 北名古屋市 宇福寺神明 15","4jQbSFy9ko3cDfx8mjIeow","","","3"
"namcoららぽーと愛知東郷","愛知県 愛知郡東郷町 東郷中央土地区画事業 62街区1、3　ららぽーと愛知東郷3F","FZD4tswOtnW6Fiy3cAiPwQ","","","3"
"タイトーステーション大須","愛知県 名古屋市中区 大須 3-20-7","z1t4wnaqPtalmgV0_yevhA","","","2"
"コムテックスクウェア","愛知県 名古屋市中区 金山 1-16-8","cQRctRLqvj0NWvr-r5EluQ","","","2"
"チャレンジランド1号","愛知県 名古屋市中川区 中島新町 2-1102　第2鬼頭マンション1F","CuehIaek8clngu2FHs4cTw","","","2"
"アズパークファミリータウン","愛知県 名古屋市中川区 新家 1-2421　SCアズパーク2F","tNmdVCj04AERWNAfiEt01g","","","2"
"中川メトロポリス","愛知県 名古屋市中川区 江松 3-110","eFJh-bEKeYh9u6U7UIQbCg","","","2"
"タイトーステーション名古屋名駅","愛知県 名古屋市中村区 名駅 4-10-22","eAX51BpDwMJ3WDdQV7Z_HQ","","","2"
"カラフルパークNICOPA千種","愛知県 名古屋市千種区 千種 2-16-13　イオンタウン千種2F","EWvRL-0Nwl3449Yqab_7ug","","","2"
"モーリーファンタジー名古屋東","愛知県 名古屋市名東区 猪子石原 2-1701　イオン名古屋東店1F","b39QGdGzS3aGR8qLQ8POJw","","","2"
"モーリーファンタジー守山","愛知県 名古屋市守山区 笹ヶ根 3-1228　イオン守山SC　イオン守山店2F","uQ-B3_oYpOLHQScZUnEgNw","","","2"
"楽市楽座イオンモール名古屋茶屋","愛知県 名古屋市港区 西茶屋 2-11　イオンモール名古屋茶屋3F","nfwsJIpJE0sMC9YtDg1mcw","","","2"
"namcoイオンモール熱田","愛知県 名古屋市熱田区 六野 1-2-11　イオンモール熱田4F","eO6mJzXIuALgNH5KA7WxyA","","","2"
"GiGO 金山","愛知県 名古屋市熱田区 金山 1-19-2","3-ORBrPCdQ-h4VpI8Mycsg","","","2"
"モーリーファンタジー大高","愛知県 名古屋市緑区 南大高 2-450　イオンモール大高　イオン大高店3F","gte1gFan28q0zxzZJgE6lw","","","2"
"プラサカプコン徳重","愛知県 名古屋市緑区 鳴海町 字徳重18-44　ヒルズウォーク徳重ガーデンズ　ガーデンズ棟2F","K2mljTuYK1p_b7UccDHAiQ","","","2"
"カラフルパークイオンタウン有松","愛知県 名古屋市緑区 鳴海町字有松裏 200　イオンタウン有松1F","1vwriufMTc6Vai3YocvXBQ","","","2"
"ラウンドワン鳴海","愛知県 名古屋市緑区 鳴海町字杜若 28","J-9x32E0AllCyaFN4QI7FA","","","2"
"モーリーファンタジー豊橋南","愛知県 豊橋市 野依町字落合 1-12　豊橋南SC　イオン豊橋南店2F","v6ciNQjAuoZf4cI92zmCyw","","","2"
"GiGO 豊橋飯村","愛知県 豊橋市 飯村町西山 25-121","2XbCctfme1gFxSAgJpaLMw","","","2"
"モーリーファンタジーイオン岡崎","愛知県 岡崎市 戸崎町字ばら山 1-1　イオンモール岡崎　イオンスタイル岡崎店3F","y3yoJSAnLuVRfUaKOpfPeA","","","2"
"にこぱウイングタウン","愛知県 岡崎市 羽根町小豆坂 3　ウイングタウン2F","PScQe-s9h6ARmo1qJoCJTA","","","2"
"namcoテラスウォーク一宮","愛知県 一宮市 両郷町 1-6　テラスウォーク一宮2F","vLanJ1wR4OL2bSyyo1JGIA","","","2"
"GiGO イオンモール木曽川","愛知県 一宮市 木曽川町黒田字南八ツケ池 25-1　イオンモール木曽川3F","JoCFevmo5J1ozbnMLqa6AQ","","","2"
"モーリーファンタジー木曽川","愛知県 一宮市 木曽川町黒田字南八ツケ池 25-1　イオンモール木曽川　イオン木曽川店2F","GUCpTx9cyUkS0KTxyAgy6w","","","2"
"GiGO 尾西","愛知県 一宮市 篭屋 3-9-7　アソビックスびさい1F","uK9YXuilCH5wCvHvAXAEaw","","","2"
"モーリーファンタジー瀬戸みずの","愛知県 瀬戸市 みずの坂 2-253　イオン瀬戸みずの店2F","CCXk-wVYbNEnTcPAKX_9GQ","","","2"
"モーリーファンタジー豊川","愛知県 豊川市 開運通 2-31　イオン豊川店2F","DhaoiSTDDcANxlKnpFSGjQ","","","2"
"アミュージアム津島","愛知県 津島市 新開 351　ヨシヅヤ津島本店シネマ館2F","yjtpo4Wf4s21QqZr80BUKg","","","2"
"ゲームランド津島北","愛知県 津島市 片岡町 60　ヨシヅヤ津島北テラス店内ゲームコーナー","n5mQKLzaD6PeJCV68wsGKw","","","2"
"M'sPARK豊田","愛知県 豊田市 寿町 3-21・22　トヨタグランドビル","eqdGKTa5ep0JrNzZU8uHrA","","","2"
"モーリーファンタジー豊田","愛知県 豊田市 広路町 1-1　イオンスタイル豊田3F","3BlwtZ1zuecjoQRZRXUYkQ","","","2"
"モーリーファンタジーt-FACE","愛知県 豊田市 西町 6‐85‐1　豊田市駅西口市街地再開発ビルA館","ekyLLnychDR5VqJuoPBoig","","","2"
"ハローズガーデン安城南","愛知県 安城市 桜井町貝戸尻 60　アピタ安城南店2F","J-5rEZAzm86BHDIayP9sBw","","","2"
"安城メトロポリス","愛知県 安城市 浜富町 6-8","voxcgXrCQKrVGA2EeiUJkQ","","","2"
"ファンタジーウエストタウン西尾","愛知県 西尾市 高畠町 3-23-9　ヴェルサウォーク西尾3F","FZEaroN-JySsQRXTWXBPQw","","","2"
"アピナ蒲郡","愛知県 蒲郡市 鹿島町浅井新田 1-26　クラスポ蒲郡2F","99nrz_B8who_0FDROB0YQw","","","2"
"アミューズファクトリー常滑","愛知県 常滑市 りんくう町 2-20-3　イオンモール常滑2F","xnp8nJaqYvWWMo8dwEzeDw","","","2"
"ハローズガーデンワンダーフォレスト江南西","愛知県 江南市 松竹町上野 205　VIA MALLアピタ江南西店2F","7_yVJwfqDL_rpxG9Z2bl6w","","","2"
"アミューズメントワールド メトロポリス小牧","愛知県 小牧市 間々片山 181-1","xtFV-Iy3I_je8Z46EfUO4Q","","","2"
"namcoリーフウォーク稲沢","愛知県 稲沢市 下津穂所 1-1-1　リーフウォーク稲沢　ツリー棟2F","5D5UO_t4vXH4jM1CrVJKpQ","","","2"
"タイトーステーションパールシティ稲沢","愛知県 稲沢市 井之口大坪町 80-1　パールシティ稲沢2F","K1VeJlbP07QDSnHHUfdvFQ","","","2"
"プラサカプコン稲沢","愛知県 稲沢市 長野 7-1-2　リーフウォーク稲沢　モール棟2F　区画No.201","zl_Tyz36m7t6BcHpKMAJ2w","","","2"
"namcoリソラ大府","愛知県 大府市 柊山町 1-98　リソラ大府ショッピングテラス2F","cCwagXEqYUpqdc2-U7Wuag","","","2"
"わいわいランド知多","愛知県 知多市 新知東町 1-10-1イトーヨーカドー知多店2F","anF3b-TIaqGj5XHeiKT34Q","","","2"
"わいわいランド尾張旭","愛知県 尾張旭市 南原山町石原 116-4　イトーヨーカドー尾張旭店2F","UYxre4Deh8NVnwY0HhlT9A","","","2"
"namcoヨシヅヤ清洲","愛知県 清須市 西市場 5-5-3　ヨシヅヤ清洲店3F","TRTsT_WE-RdeXb8BFULvmA","","","2"
"楽市楽座022楽市街道名古屋","愛知県 北名古屋市 中之郷字神明 45-1","xOTLqtgkZ_EJmpjwdug8OA","","","2"
"タイトーFステーション弥富","愛知県 弥富市 五明町蒲原 1371-4　イオンタウン弥富内","jPgjkd6E1yVB3lebwVzGfw","","","2"
"モーリーファンタジー三好","愛知県 みよし市 三好町青木 91　アイ・モール三好　イオン三好店2F","6C2xcGJy39giyJ1Q23VoUA","","","2"
"ゲームピコ甚目寺","愛知県 あま市 甚目寺五位田 134　ヨシヅヤ甚目寺店","Zb4SjhsA0G8njyLTvCKTfA","","","2"
"namcoイオンモール長久手1号","愛知県 長久手市 勝入塚 501　イオンモール長久手3F","7Oj95QOFHTWcam0n75fT0A","","","2"
"GiGO 長久手","愛知県 長久手市 武蔵塚 705","2WN0sxkV7WgyK-1oGTRy4g","","","2"
"楽市楽座イオンモール扶桑","愛知県 丹羽郡扶桑町 南山名字高塚 5-1　イオンモール扶桑2F","6Dun6oZZAza6Tr373KgjLg","","","2"
"モーリーファンタジー東浦","愛知県 知多郡東浦町 大字緒川字旭 13-2　イオンモール東浦1F　キッズリパブリック内","oYRGDGnqjjPmW05denmiKQ","","","2"
"ポート24幸田","愛知県 額田郡幸田町 高力字沖原 15　カメリアガーデン幸田内","dAPkzhiuW-QbcFE0N7b-0g","","","2"
"ファンタジックランド太平通り","愛知県 名古屋市中川区 宮脇町 2-11　ヨシヅヤ太平通り店3F","D7RBdb-dXST-isEw5CFJVQ","","","1"
"バローガーデン戸田","愛知県 名古屋市中川区 戸田明正 2-110　ルビットタウン戸田バロー戸田店2F","Gf4yCk-VEIppi5JfEixfiQ","","","1"
"アピタ名古屋北店スタジアム","愛知県 名古屋市北区 辻町 9-1　アピタ名古屋北店内","dZYoMQg4SzCtU-R3LczRMw","","","1"
