id, data-fdesc, data-name, data-address, data-access, data-telno, data-operationtime, data-holiday, data-latitude data-longitude,
"id_shop_55daded09a77d08d6eb899fbca29dc05","55daded09a77d08d6eb899fbca29dc05","かすみ食堂","かすみがうら市上稲吉1986","国道6号線上り 土浦千代田工業団地至近","0298-33-0039","一部24時間営業","無し","36.12691087 140.2181434",NEW
"id_shop_b60c5050c68c9cf00045402a6254f5c5","b60c5050c68c9cf00045402a6254f5c5","ゲームメガみらい平店","つくばみらい市陽光台1-14-1","みらい平駅前","0297-20-7070","9:30～24:00","無し","",NEW
"id_shop_50b50402875bddce86afba1a642adea9","50b50402875bddce86afba1a642adea9","ゆにろーず つくば店","つくば市大字小田4781","国道125号線西、小田十字路交差点より1キロ","0298-50-7110","店舗までお問合せください","無し","36.156029 140.111625",NEW
"id_shop_cc46293e13922d30910df91d3fd4d769","cc46293e13922d30910df91d3fd4d769","ゲームメガつくば店","つくば市小野崎177-2","","029-846-1200","","","36.07682559 140.1047877",NEW
"id_shop_dc2d248ebb8f944c7a671fb971881ad0","dc2d248ebb8f944c7a671fb971881ad0","GiGOデイズタウンつくば","つくば市竹園1-9-2デイズタウンつくばB1F","つくば駅徒歩5分デイズタウンつくばB1F","070-1459-0875","10:00～24:00","無休","36.07768145 140.1153322",NEW
"id_shop_675284c3ffd1b400d8bd183b63067f4f","675284c3ffd1b400d8bd183b63067f4f","アミューズビバ","ひたちなか市東大島2-11-11-1Fゲームコーナー","勝田駅東口より北へ1km","029-274-7311","","","36.40636031 140.5317325",NEW
"id_shop_4239056cc44c43fd631159e17878c578","4239056cc44c43fd631159e17878c578","GiGOひたちなか別館","ひたちなか市田中後40-2","北関東自動車道 ひたちなかインターから車で約5分","029-263-7615","10:00～24:00","無し","36.34746899 140.5800737",NEW
"id_shop_ec4ad7b7ad1058ba6562cc42fafb0c06","ec4ad7b7ad1058ba6562cc42fafb0c06","ビッグベンカフェ勝田店","ひたちなか市馬渡2565","","029-272-2720","一部24時間営業","無し","36.39935712 140.5604121",NEW
"id_shop_1c0c48cf7a252372413c7fd5794bec2c","1c0c48cf7a252372413c7fd5794bec2c","ピンクパンサー 下妻店","下妻市小島884-10","国道旧294号線沿い","0296-43-6880","12:00～24:00","無し","36.17067062 139.9664734",NEW
"id_shop_ff550daad1fa57b20a57cf08d83ca6d7","ff550daad1fa57b20a57cf08d83ca6d7","ゲームパドック プラスワン","古河市小堤1916-1","国道125号、古河方面から下妻方面に走行、新幹線のガードをくくって500m左手","0280-98-5161","9:00～24:00","無し","36.2067047 139.7580433",NEW
"id_shop_a123c5205858b26cf39f820cd158dcbe","a123c5205858b26cf39f820cd158dcbe","フェスタ古河店","古河市松並2-18-10マーケットシティ古河内","マーケットシティ古河内","0280-32-1138","10:00～24:00","無し","36.20960151 139.7086044",NEW
"id_shop_b87618a0bded87615e2d0b2e2b1bf52e","b87618a0bded87615e2d0b2e2b1bf52e","ゲームパニックつくば","土浦市中村東1-1-1","","080-3350-1839","","","36.04632758 140.1679958",NEW
"id_shop_32ab165b7c80a472a0e4e261b647e86e","32ab165b7c80a472a0e4e261b647e86e","ピンクパンサー土浦店","土浦市木田余4585-3","","029-886-6467","","","36.106571 140.215204",NEW
"id_shop_5d640c951c494ae457dd990c2e41e19b","5d640c951c494ae457dd990c2e41e19b","タイトーFステーションヨークタウン坂東店","坂東市辺田1104-1ヨークタウン坂東内","","092-626-1775","","","36.037647 139.892232",NEW
"id_shop_28e21096891c6215194bd1439e39a8ea","28e21096891c6215194bd1439e39a8ea","ゆにろーず日立十王店","日立市十王町伊師708-1","日立北インターより約10分","0294-39-1677","一部24時間","無し","36.667036 140.711952",NEW
"id_shop_3d4a60c258b360a0ec49db6d65fd9d70","3d4a60c258b360a0ec49db6d65fd9d70","ゲームメガ日立店","日立市東多賀町5-10-10","常陸多賀駅徒歩5分","0294-32-1983","10:00～24:00","無し","36.54818909 140.6305166",NEW
"id_shop_7688bbc369dace6ea432c984ef3c753c","7688bbc369dace6ea432c984ef3c753c","K-1BOWL","日立市石名坂町2-2-10","","0294-53-2277","","","36.513432 140.605082",NEW
"id_shop_f4ec7c6fa3edd65f52423bc5f753eea8","f4ec7c6fa3edd65f52423bc5f753eea8","タイトーステーションイオンタウン水戸南店","東茨城郡茨城町長岡3480-101イオンタウン水戸南ショッピングC","","029-297-8081","","","36.310917 140.442207",NEW
"id_shop_d9f14f27390811525536fef00f105e7b","d9f14f27390811525536fef00f105e7b","ユーズランド水戸内原店","水戸市内原2-1イオンモール水戸内原2F","","029-259-1218","","","36.374428 140.3590138",NEW
"id_shop_68fe8aa7f51d23c93b13bad0bfa94ce7","68fe8aa7f51d23c93b13bad0bfa94ce7","GiGO水戸南","水戸市千波町2017-1","","029-244-1045","","","36.350325 140.443003",NEW
"id_shop_d9ef40e6a786f329f127cce58d629006","d9ef40e6a786f329f127cce58d629006","ゆにろーず大洗店","水戸市大串町893","","0292-40-5959","一部24時間","無し","",NEW
"id_shop_8f7b69cf7d99e8dc1f5f2947c0029f9c","8f7b69cf7d99e8dc1f5f2947c0029f9c","ピンクパンサー 水戸赤塚店","水戸市河和田1-1","JR水戸線 赤塚駅徒歩5分 フレスポ赤塚内","029-309-1983","10:00～24:00","無し","36.3807337 140.4136026",NEW
"id_shop_d46892c6a7e439bdb18847d407250a47","d46892c6a7e439bdb18847d407250a47","ピンクパンサー 水戸けやき台店","水戸市酒門町3276-1","50号バイパス沿い","029-247-1983","10:00～24:00","無し","",NEW
"id_shop_71cff64af95bc37ed0bb8526f40d2fff","71cff64af95bc37ed0bb8526f40d2fff","ドリームファクトリーブイブイ","猿島郡境町1327-1MGMパワーセンター内1F","","0280-33-6771","","","36.1023054 139.7953041",NEW
"id_shop_8d89c3846e08c1b912b1882ae9cd6e46","8d89c3846e08c1b912b1882ae9cd6e46","アイコー境店","猿島郡境町長井戸731-14","","0280-87-4618","10:00～24:00","無し","36.13024651 139.8034703",NEW
"id_shop_1af0afa210de42c1ecbd11ee32df6c65","1af0afa210de42c1ecbd11ee32df6c65","GiGO神栖","神栖市神栖1-8-1","東関東自動車道:潮来I.Cから約10分","070-1458-2514","10:00～24:00","無し","35.89792811 140.6444633",NEW
"id_shop_93a2fbd8ab6dc1a804af68c281039a40","93a2fbd8ab6dc1a804af68c281039a40","ゆにろーず友部店","笠間市小原字前田4437-1","常磐自動車道水戸ICより国道50号線笠間方面へ車約10分","0296-78-4100","一部24時間営業","無し","",NEW
"id_shop_aad78c75cab8e6e4171af172b836941d","aad78c75cab8e6e4171af172b836941d","アピナ下館店","筑西市玉戸1012-3","R50号玉戸信号近く","0296-28-0033","10:00～24:00","無し","36.29325391 139.944075",NEW
"id_shop_0e2685d9f1b94ebaa4910e5b0f387886","0e2685d9f1b94ebaa4910e5b0f387886","フリスポ下館店","筑西市神分472","国道50号を下館から小山方面へ10分","0296-22-7552","","","",NEW
"id_shop_fe572b34e640a718ad2c181e044ff494","fe572b34e640a718ad2c181e044ff494","ゆにろーず 旭店","鉾田市樅山592-2","国道51号線水戸方面JA旭至近","0291-37-3384","一部24時間営業","無し","36.19931294 140.549063",NEW
"id_shop_9f4e77be46bfbeba677bd0bcf73a4080","9f4e77be46bfbeba677bd0bcf73a4080","ゆにろーず鹿嶋店","鹿嶋市小山字峰595-1","","0299-69-4755","一部24時間","無し","36.014658 140.639715",NEW
"id_shop_e3b1f9ab61144a6781d050606755add4","e3b1f9ab61144a6781d050606755add4","サイバック龍ヶ崎店","龍ヶ崎市藤ヶ丘4-2-2","","0297-64-0255","一部24時間営業","","35.938731 140.195155",NEW
"id_shop_5e3063eae13c24cf1fb91d1d464ca609","5e3063eae13c24cf1fb91d1d464ca609","PALO石橋","下野市下古山3362-1ヨークタウン内","","070-3100-5598","","","",NEW
"id_shop_5683d0a4ec86702664165c0760095025","5683d0a4ec86702664165c0760095025","namcoフェドラP&D佐野店","佐野市高萩町1340","","0283-85-9518","10:00～24:00 土日祝9:00～24:00","無し","36.29729 139.605644",NEW
"id_shop_8fc5dab945ef9260b7a052c0b76e15f2","8fc5dab945ef9260b7a052c0b76e15f2","インターパークプラスワン","宇都宮市インターパーク6-5-1","国道4号線、北関東自動車道、宇都宮上三川インターインター降りてすぐ","028-657-6789","9:00～24:00","無し","36.48822111 139.9053211",NEW
"id_shop_7aeaea6a3c1c785518fe33327dec1841","7aeaea6a3c1c785518fe33327dec1841","GiGO宇都宮","宇都宮市東宿郷5-1-7","","028-633-6082","","","36.558326 139.90882",NEW
"id_shop_0390231c20f98cc6f32930f3bcd36381","0390231c20f98cc6f32930f3bcd36381","ラウンドワン宇都宮店","宇都宮市江曽島町2072-1","宇都宮4号線 西原町・簗瀬ドンキホーテ様 西側","028-614-8171","平日10:00～23:50 土日祝6:00～23:50","無し","36.54080987 139.8868656",NEW
"id_shop_f01002ffb8926557413e42a2bbb69b66","f01002ffb8926557413e42a2bbb69b66","アミューズメントヒカリ","宇都宮市江野町7-13ヒカリビル1F","","028-632-0382","","","36.56004 139.88167",NEW
"id_shop_a023f0b26ab95f166e55a54b2bbd02b0","a023f0b26ab95f166e55a54b2bbd02b0","シーサイドリゾート","宇都宮市睦町7-3","鹿沼街道沿い","028-632-5006","10:00～24:00","無し","36.56327652 139.8604649",NEW
"id_shop_ac8bbf1217ed7b669dd9b107d2c4aacd","ac8bbf1217ed7b669dd9b107d2c4aacd","タイトーステーション宇都宮ベルモール店","宇都宮市陽東6-2-1ベルモール宇都宮2F","宇都宮駅東口から車で10分","028-613-1358","10:00～21:00","無し","36.5553275 139.9261214",NEW
"id_shop_d1d5af73300a6898df838786c3bc2b3c","d1d5af73300a6898df838786c3bc2b3c","タイトーFステーションおやまゆうえん","小山市喜沢1475ハーヴェストウォーク内","","0285-25-8661","","","36.334678 139.807785",NEW
"id_shop_6a4624920dac14f284a15bacd860bd86","6a4624920dac14f284a15bacd860bd86","GiGO小山","小山市東城南1-1-18","","0285-28-6281","","","36.2989673 139.8079803",NEW
"id_shop_59cc97a331a2f5c08a084a7162c584fe","59cc97a331a2f5c08a084a7162c584fe","アピナ小山店","小山市駅南町4-27-18","国道50号線沿い駅南町交差点","0285-31-0050","10:00～24:00","無し","36.300419 139.809126",NEW
"id_shop_7e44537073788491c514b508ba0abd8d","7e44537073788491c514b508ba0abd8d","大リーグバッティングスタジアム","足利市元学町826","足利市総合運動場近く。","0284-42-7112","10:00～24:00","無し","36.3429956 139.4614967",NEW
"id_shop_2a63bcb14f861dcbb9b9ec7c951f50a5","2a63bcb14f861dcbb9b9ec7c951f50a5","ドラマ足利店","足利市朝倉町244-1","東武伊勢崎線足利市駅より徒歩10分","0284-73-9559","10:00～24:00","無し","36.32220259 139.4503607",NEW
"id_shop_628f901357c147921653b1b94dff1575","628f901357c147921653b1b94dff1575","サンライズスポーツ","足利市鹿島町820","JR足利駅から県道67号線を桐生方面へ4km。","0284-64-1600","10:00～24:00","無し","36.35051905 139.4054439",NEW
"id_shop_54694780f3b5bc644fc3f08b4dbdddda","54694780f3b5bc644fc3f08b4dbdddda","大田原スポーツランド","那須塩原市一区町104-60","大田原ゴルフセンター入口付近(パチンコニラク前)","0287-36-7137","10:00～翌2:00","無し","36.85195131 139.9934495",NEW
"id_shop_2b677c8478130c1dbe5943ab68833282","2b677c8478130c1dbe5943ab68833282","鹿沼ヤングボウル","鹿沼市千手町2501-1","JR日光線「鹿沼駅」、東武線「新鹿沼駅」よりそれぞれ車で10分","0289-60-6655","10:00～24:00","無し","36.570769 139.74391",NEW
"id_shop_047a543fe306f1422beb64cc46a0a559","047a543fe306f1422beb64cc46a0a559","ドリームファクトリーALOha","鹿沼市睦町字川西城下287-1","","0289-60-2510","","","",NEW
"id_shop_6281731b3725a62596eb43e151a803ba","6281731b3725a62596eb43e151a803ba","オレンジハット伊勢崎店","伊勢崎市北千木町1423","14号沿い日本ビーンズ工場向かい","0270-24-7751","10:00～24:00","無し","",NEW
"id_shop_43246b4d152c24d9219a0530f87647c2","43246b4d152c24d9219a0530f87647c2","プレイセブン","伊勢崎市境上渕名1102-19","","0270-50-0884","10:00～24:00","無し","36.314572 139.248388",NEW
"id_shop_cfe140e182afe5256b099af7305f9133","cfe140e182afe5256b099af7305f9133","インターワールド伊勢崎店","伊勢崎市宮子町3425-4","関東自動車道駒形ICから5分。伊勢崎オートレース近く","0270-25-4338","10:00～24:00","無し","36.3315169 139.1624928",NEW
"id_shop_e43019e4186c5ee72e9893a17a9399a0","e43019e4186c5ee72e9893a17a9399a0","アクツベンディング","伊勢崎市東小保方1225-1","","0270-62-8525","一部24時間営業","無し","36.3241751 139.2621714",NEW
"id_shop_1fdcfabd57d7463fab0d892a96464b7a","1fdcfabd57d7463fab0d892a96464b7a","ゲームワンダーランド2東店","伊勢崎市東小保方町3464-1","291号線沿い流通団地交差点近く","027-061-0891","一部24時間","無し","36.32856 139.247267",NEW
"id_shop_202381d92beaf8ad0c9b1b4a92801530","202381d92beaf8ad0c9b1b4a92801530","群馬レジャーランド伊勢崎店","伊勢崎市連取町3066-1","伊勢崎市内県道2号線沿い伊勢崎オート近く","0270-40-5330","一部24時間営業","無し","36.31824274 139.1723592",NEW
"id_shop_375a9d26863fdf5e3dfe7b9674fc8136","375a9d26863fdf5e3dfe7b9674fc8136","WING玉村店","佐波郡玉村町板井1331","","0270-65-4737","一部24時間営業","無し","36.31467022 139.1021176",NEW
"id_shop_7b16e0227c7281cf3025faaeda444c74","7b16e0227c7281cf3025faaeda444c74","ゲームパークM1","前橋市国領町2-13-6","上毛線中央前橋駅から徒歩2km弱","027-212-9840","10:00～翌4:00","無し","36.40526496 139.0659813",NEW
"id_shop_5bf068de40b70218b32dbd448a47db46","5bf068de40b70218b32dbd448a47db46","MMC大胡西台店","前橋市堀越町234-1","上毛電鉄上毛線 江木駅徒歩15分","","10:00～24:00","無し","36.410946 139.141312",NEW
"id_shop_7242aefd06818f758ebf4e999a539d39","7242aefd06818f758ebf4e999a539d39","ラウンドワン前橋店","前橋市天川大島町1101-1","両毛線前橋大島南口下車 徒歩約6分","027-287-1501","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","36.36935145 139.1049239",NEW
"id_shop_de14aa3447fa771903fabd54c49651d0","de14aa3447fa771903fabd54c49651d0","前橋バッティングセンター","前橋市天川大島町128","","027-263-2900","","","36.36871089 139.1041055",NEW
"id_shop_9f7a1710b8aaaf8d93984d685cd0a2fa","9f7a1710b8aaaf8d93984d685cd0a2fa","Eau Rouge富田店","前橋市富田町94-9","","027-212-9501","","","",NEW
"id_shop_1123951b368fa73bd5d1c40706bbc0bf","1123951b368fa73bd5d1c40706bbc0bf","マトリクス前橋店","前橋市小相木町563-3","県道13号線小相木交差点を高崎方面へ150m","027-212-3133","10:00～24:00","無し","36.3727358 139.0590567",NEW
"id_shop_fcca777d002484a52abed97dec27411d","fcca777d002484a52abed97dec27411d","粕川バッティングセンター","前橋市粕川町膳589-1","県道3号前橋大間々桐生線沿い","027-212-9600","10:00～21:00","無し","36.41667793 139.2188753",NEW
"id_shop_67677a8b896e9f1c22592da7d90d0d1a","67677a8b896e9f1c22592da7d90d0d1a","BREAK前橋店","前橋市荒牧町1-10-15","","027-233-9677","","","36.42572 139.05748",NEW
"id_shop_dd36dfcd682feb30267195ccf24757e9","dd36dfcd682feb30267195ccf24757e9","Eau Rouge片貝店","前橋市西片貝町1-319-3","","027-233-1187","","","",NEW
"id_shop_1c8643deba0586a3020f42c8e0b719f2","1c8643deba0586a3020f42c8e0b719f2","アピナ太田店","太田市内ヶ島町907-1","太田駅より車で5分富士重工近く","0276-48-1489","10:00～24:00","無し","36.28282169 139.3983139",NEW
"id_shop_b407e7a6be15901de0eef4a6e6656434","b407e7a6be15901de0eef4a6e6656434","オレンジハット沖之郷店","太田市沖之郷町447-3","","027-646-8050","一部24時間","無し","36.295256 139.437192",NEW
"id_shop_6c3c6324f54a2cb5c1fd0b9f77ef7404","6c3c6324f54a2cb5c1fd0b9f77ef7404","ピットイン77","太田市牛沢町332-1","","027-638-5334","10:00～24:00","無し","36.260374 139.346469",NEW
"id_shop_adf8005a97534d66a3c35f2f1581a31a","adf8005a97534d66a3c35f2f1581a31a","ユーズランド太田店","太田市石原町81-イオンモール太田2F","イオン太田SC2F東武伊勢崎線太田駅よりバスで10分東北道館林ICよりR354～R122(太田バイパス)経由約30分","0276-47-8722","10:00～23:00","無し","36.29518018 139.4003615",NEW
"id_shop_edb06a690bfcfaa08a625124289bce7c","edb06a690bfcfaa08a625124289bce7c","群馬レジャーランド太田店","太田市西矢島町162-2","","0276-47-8030","一部24時間営業","無し","36.26802219 139.3761382",NEW
"id_shop_2d82aa59dff25476df6904ba28a5db0f","2d82aa59dff25476df6904ba28a5db0f","群馬レジャーランド渋川店","渋川市八木原1364","","0279-25-0718","","","36.4742053 139.0154654",NEW
"id_shop_1d4ca5f140a8f7616a62798c3b80db58","1d4ca5f140a8f7616a62798c3b80db58","ドライブイン七興","藤岡市上落合853","","0274-22-3050","10:00～24:00","無し","36.26126714 139.0407324",NEW
"id_shop_00f4cb833487484edafae72b2cb0c22d","00f4cb833487484edafae72b2cb0c22d","群馬レジャーランド藤岡店","藤岡市中2002-1","県道13号沿い、上信越道藤岡IC北 カーオプション店『ピット100』2階","0274-40-2371","一部24時間営業","","36.27426745 139.0718857",NEW
"id_shop_5a131d86be124abdbba5f38fc18e23f6","5a131d86be124abdbba5f38fc18e23f6","ドライブインレスト","邑楽郡大泉町寄木戸7-8","","0276-62-8131","","","36.24511 139.38843",NEW
"id_shop_0fdd67eda5e5a23cd3a764a7499923ec","0fdd67eda5e5a23cd3a764a7499923ec","ルパン122","邑楽郡邑楽町大字中野1593","東武小泉線本中野駅下車徒歩20分","0276-88-7510","17:00～24:00 土日祝10:00～24:00","毎週火曜日","36.27008866 139.4600086",NEW
