id, data-fdesc, data-name, data-address, data-access, data-telno, data-operationtime, data-holiday, data-latitude data-longitude,
"id_shop_a1c473aec84002455c6de1f753557a58","a1c473aec84002455c6de1f753557a58","アミパラ鳥取店","鳥取市晩稲348イオンモール鳥取北店2F","イオン鳥取北店 SC内2階","0857-38-3283","9:00～22:00","無し","35.52468245 134.2016975",HG
"id_shop_18b0ae5662f9c85bb0e32b18e78f35f2","18b0ae5662f9c85bb0e32b18e78f35f2","G-pala出雲店","出雲市渡橋町784-1","","0853-23-8270","10:00～24:00","無し","35.3660626 132.7434241",HG
"id_shop_90264d8dbf8ecd7144d6091b856e641e","90264d8dbf8ecd7144d6091b856e641e","オートパーラーやすぎ","安来市西荒島町33","JR荒島駅徒歩15分国道9号線沿い","0854-28-8502","10:00～23:45","無し","35.43243772 133.1914366",HG
"id_shop_7de52fdb44af514ac6e1d8b00058b9a3","7de52fdb44af514ac6e1d8b00058b9a3","アミパラ松江店","松江市東朝日町203-1","","0852-67-1700","","","35.463684 133.074132",HG
"id_shop_e06e9edc1602137ff21f5eefc06991f3","e06e9edc1602137ff21f5eefc06991f3","ファンタジスタ","倉敷市新倉敷駅前5-194","JR西日本山陽本線「新倉敷」駅から南西に徒歩10分","086-526-0438","12:00～24:00","店舗にお問合わせください","34.5583269 133.6767549",HG
"id_shop_36ade331dafb09fe736ae9ac6e74a2d0","36ade331dafb09fe736ae9ac6e74a2d0","ユーズランド倉敷店","倉敷市水江1イオン倉敷ショッピングセンター2F","イオン倉敷SC2F倉敷駅北口1番乗場よりバスで10分山陽自動車道倉敷ICより約7分","086-430-5234","10:00～22:00","無し","34.60290341 133.7454258",HG
"id_shop_386666e11bcb4771d4eca2bdda308ab0","386666e11bcb4771d4eca2bdda308ab0","ドライブイン古城","倉敷市福田町福田2111-1","早島ICより車で20分","086-455-5190","7:00～24:00","無し","34.55139486 133.7675318",HG
"id_shop_6f9cdf6647fbb79ae04a58757de908ba","6f9cdf6647fbb79ae04a58757de908ba","アミパラ倉敷店","倉敷市西中新田624-1アミパラボウル1F","倉敷市役所前、アミパラボウル1F","086-430-2111","10:00～24:00","無し","34.58364137 133.7712207",HG
"id_shop_d21db55006ab965d12696930399edb18","d21db55006ab965d12696930399edb18","岡山ヤングボウル","岡山市北区北長瀬表町3-3-20","北長瀬駅より徒歩5分 旧2号線倉敷方面","086-246-6566","一部24時間","無し","34.649061 133.884534",HG
"id_shop_2e9723c84e127338f93661ec8d04c6e9","2e9723c84e127338f93661ec8d04c6e9","アミパラテクノランド店","岡山市北区大和町1-7-12","法界院駅から徒歩10分","086-225-3377","10:00～24:00","","34.679221 133.927419",HG
"id_shop_40856575b12608b007f1b778ffce6ed8","40856575b12608b007f1b778ffce6ed8","アミパラ岡山店","岡山市北区青江1-13-8","2号線バイパス・青江交差点から北へすぐ","086-235-3332","10:00～24:00","無し","34.63615978 133.919988",HG
"id_shop_4ec2a405c53e03f0e780dffafae27d2e","4ec2a405c53e03f0e780dffafae27d2e","ラウンドワン岡山妹尾店","岡山市南区妹尾3413-1","国道2号線沿い妹尾西交差点を東へ約900m","086-282-8851","平日10:00～24:00 土9:00、日祝8:00から","無し","34.62318926 133.8694608",HG
"id_shop_f97cf14ca1a46811691c8ec64a8e0f2e","f97cf14ca1a46811691c8ec64a8e0f2e","GiGO広","呉市広中町1-9","呉線広駅前下車すぐ185号線沿いフタバ図書内","0823-73-1217","10:00～24:00","無し","34.22860722 132.6293589",HG
"id_shop_282e6e0381012f3525fe4b01c7f81171","282e6e0381012f3525fe4b01c7f81171","ビバーチャ","広島市中区南竹屋町10-17","","082-504-8665","","","34.37953351 132.4613726",HG
"id_shop_5f3eda6de1650dd3d8e3ba0ca23ebf90","5f3eda6de1650dd3d8e3ba0ca23ebf90","タイトーステーション広島本通店","広島市中区本通3-5せらかぐ本通ビル","広島電鉄・立町駅より徒歩5分","082-541-6345","10:00～24:00","無し","34.3929912 132.4599026",HG
"id_shop_6913d63fdb0cd9a53df2086f78e81584","6913d63fdb0cd9a53df2086f78e81584","ラウンドワン広島店","広島市中区立町3-11","ひろしま国際ホテルとなり","082-545-8910","月9:00～23:50、火～金10:00～23:50 土日祝6:00～23:50","無し","34.39365895 132.4600423",HG
"id_shop_601b01a42a7d0ac056a5963ec86d003a","601b01a42a7d0ac056a5963ec86d003a","タイトーステーション広島紙屋町店","広島市中区紙屋町2-2-21","広島電鉄 紙屋町西電停より徒歩2分","082-544-3961","平日10:00～24:00 土日祝9:00～24:00","無し","34.394034 132.456154",HG
"id_shop_e2aeb119dcef0e30f20a25cfa2ff018e","e2aeb119dcef0e30f20a25cfa2ff018e","アルティランドアルパーク北棟店","広島市西区草津南4-7-1","JR山陽本線 新井口駅 徒歩1分","082-270-5734","10:00～24:00","無し","34.375507 132.393333",HG
"id_shop_510cb7cf1c683e9b64556be6844d2e8d","510cb7cf1c683e9b64556be6844d2e8d","アミパラ広島店","広島市西区西観音町3-17","平和大通り沿い、西区区役所から東へすぐ","082-297-7135","10:00～24:00","無し","34.39350431 132.4360428",HG
"id_shop_ef276c8dc1247cee6b997bff44ddee26","ef276c8dc1247cee6b997bff44ddee26","スペースV1廿日市店","廿日市市本町4-23","山陽本線廿日市駅下車2号線沿い東へ徒歩15分","0829-34-3311","10:00～24:00","無し","34.35185323 132.3340207",HG
"id_shop_e8dd1338e8870eeda2e816f2c09f1d2f","e8dd1338e8870eeda2e816f2c09f1d2f","アミパラここじゃ店","東広島市西条町下見6-10-19山手電気内","広島大学前の交差点より西へすぐ。山手電気内","082-424-4747","10:00～24:00","無し","34.40752689 132.7155261",HG
"id_shop_5df8ea186f92b21ed49aea002a00ae70","5df8ea186f92b21ed49aea002a00ae70","あみぱらんど福山店","福山市三吉町南2-8-24","国道2号線沿い、福山警察署から東へすぐ","0849-25-6188","10:00～24:00","無し","34.48795195 133.3784594",HG
"id_shop_49b6691851d0652da10fb6428cb69617","49b6691851d0652da10fb6428cb69617","ラウンドワン福山店","福山市明神町1-9-28","国道2号線明神町西へすぐ","084-973-9891","10:00～24:00","無し","34.489155 133.3925782",HG
"id_shop_1b4f19ab5eac001d6af69a3deae0bb31","1b4f19ab5eac001d6af69a3deae0bb31","アミパラ周南久米店","周南市久米中央5-6-1イオンタウン周南久米内","","083-436-1234","","","34.03737576 131.8441913",HG
"id_shop_ff7990c8b0809a654f041d75a93036f7","ff7990c8b0809a654f041d75a93036f7","ラウンドワン徳島･万代店","徳島市万代町4-19-1","徳島県庁 東へ400m","088-612-0025","10:00～24:00","無し","34.064828 134.564699",HG
"id_shop_0eaf375114621afc580882999f10fcdb","0eaf375114621afc580882999f10fcdb","アミパラ丸亀店","丸亀市飯野町西分字川縁甲584-1ハローズ棟","坂出ICから5分国道11号線沿い ニトリ隣","0877-24-6666","10:00～24:00","無し","34.28466398 133.8209638",HG
"id_shop_e011623d712369c627e5a8d323d00746","e011623d712369c627e5a8d323d00746","マックスプラザ善通寺","善通寺市中村町1798-2","","0877-63-4333","","","34.24362494 133.7639965",HG
"id_shop_1b9bb1b9bd47cd095ee31a8cd2f5fad9","1b9bb1b9bd47cd095ee31a8cd2f5fad9","アミパラ高松店","高松市伏石町2168-2","","087-899-8868","","","34.30701859 134.0591822",HG
"id_shop_1ca8255e335864ab151dc5f65203ad20","1ca8255e335864ab151dc5f65203ad20","ラウンドワン高松店","高松市松島町2-7-43","国道11号 松島二丁目","087-812-6115","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","34.33898638 134.0669994",HG
"id_shop_20a1703e67bb26b73b8fe29d0c667a49","20a1703e67bb26b73b8fe29d0c667a49","タイトーFステーション今治ワールドプラザ店","今治市東村1-14-2今治ワールドプラザ内","","0898-47-3720","","","34.04267054 133.0278686",HG
"id_shop_f6f0510b77534dc95da41bdc03905b3c","f6f0510b77534dc95da41bdc03905b3c","ビッグバンアミぷり","松山市大街道1-4-10","伊予鉄大街道駅より徒歩10分","089-915-0554","10:00～翌3:00","無し","33.83736711 132.7699279",HG
"id_shop_3188e96ca443a6160826f269c9dfcfba","3188e96ca443a6160826f269c9dfcfba","宮西スタジアム","松山市宮西2-4-41","JR松山駅より徒歩15分","089-924-5070","","無し","33.848559 132.7518258",HG
"id_shop_9eb59489b42e780fdefd4bd26f460a92","9eb59489b42e780fdefd4bd26f460a92","ラウンドワン松山店","松山市東長戸1-3-10","伊予鉄バス「東長戸」停留所下車、北へ50m、最初の交差点左折後350m直進 国道196号線交差点(ローソン有)を更に左折後350m","089-911-5511","10:00～24:00","無し","33.8664873 132.751593",HG
"id_shop_aeaa922ee3ec46fa3ecabecf4b47d2bc","aeaa922ee3ec46fa3ecabecf4b47d2bc","アミパラ松山店","松山市生石町655-1","JR松山駅から南西1km 国道196号線沿い","089-913-5533","10:00～24:00","無し","33.833875 132.744981",HG
"id_shop_5203701657366e7d74302ecabcaa3df1","5203701657366e7d74302ecabcaa3df1","タイトーステーション衣山店","松山市衣山1-188パルティ･フジ衣山内","衣山駅より徒歩6分","089-925-2039","10:00～24:00","無し","33.8540137 132.7469102",HG
"id_shop_2b8a8a4fb94a8af06ed2ad46e1a6ab8d","2b8a8a4fb94a8af06ed2ad46e1a6ab8d","バンバン衣山店","松山市衣山1-248-1","","089-923-4555","10:00～24:00","無し","33.85248 132.7461968",HG
"id_shop_922499a19abda9935ebc5ecfb675dcc6","922499a19abda9935ebc5ecfb675dcc6","ラウンドワン高知店","高知市南宝永町4-12","土佐電鉄「宝永町」駅より徒歩約5分","088-804-3070","10:00～24:00","無し","33.55793713 133.554676",HG
"id_shop_d36cee45a473fd7bae506be0df042297","d36cee45a473fd7bae506be0df042297","国分バッティングセンター","久留米市国分町1408","国道3号線「刈原」交差点より競輪場方面へ","0942-21-0441","10:00～24:00","無し","33.29941014 130.5328341",HG
"id_shop_e072694e98a4a05a0b686139905b0328","e072694e98a4a05a0b686139905b0328","NO.1西工大前店","京都郡苅田町与原2-3-2","","0930-25-2623","10:00～24:00","無し","33.7546896 130.981077",HG
"id_shop_d0c391b9961b744531ad881c516be13a","d0c391b9961b744531ad881c516be13a","ラウンドワン小倉店","北九州市小倉北区西港町15-65","国道199号線「西港」・日明出入口すぐ","093-562-8805","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","33.89742877 130.8598475",HG
"id_shop_918acbbb6a42acb2301dd6d80bff3ee6","918acbbb6a42acb2301dd6d80bff3ee6","ラウンドワン大野城店","大野城市御笠川1-18-16","国道3号線「御笠川4丁目」交差点すぐ","092-504-7411","10:00～24:00","無し","33.54646948 130.4822214",HG
"id_shop_cc39de2494d0ba75f64a5848af8ad422","cc39de2494d0ba75f64a5848af8ad422","ゲームセンタースペース1","小郡市小郡1466-3","","0942-73-4777","10:00～24:00","無し","33.39260744 130.5424058",HG
"id_shop_81549cfc1ecfb13812d976ed577d454b","81549cfc1ecfb13812d976ed577d454b","ラウンドワン福岡天神店","福岡市中央区天神2-6-12","岩田屋本館向かい","092-720-8101","6:00～深夜0:50","無し","33.58960223 130.3968402",HG
"id_shop_6ea0938d85c1303d1f993bb50a9e4d34","6ea0938d85c1303d1f993bb50a9e4d34","タイトーステーション福岡天神店","福岡市中央区天神2-6-35サザンクロスビル","西鉄福岡駅北口より徒歩2分","092-737-5500","10:00～翌1:00","無し","33.5896519 130.3962521",HG
"id_shop_d8aaf2baccc26e2d7a0cea88f2d8714d","d8aaf2baccc26e2d7a0cea88f2d8714d","ラウンドワン博多半道橋店","福岡市博多区半道橋2-2-8","福岡空港 国際ターミナル前 きよみ通り","092-475-6611","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","33.58394157 130.4382666",HG
"id_shop_c9ceda6bd70cf7189be66f50adcf2f6c","c9ceda6bd70cf7189be66f50adcf2f6c","namco博多バスターミナル店","福岡市博多区博多駅中央街2-1博多バスターミナル7F","","092-434-3721","","","33.591529 130.419887",HG
"id_shop_4655c8915866e0f125465cdefc4ff23d","4655c8915866e0f125465cdefc4ff23d","G-STAGE七隈店","福岡市城南区七隈8-4-8","七隈ファミリープラザ内","092-861-4856","10:00～24:00","無し","33.55178855 130.3649354",HG
"id_shop_dd39f1bfe7881e64886d88c76b577d0b","dd39f1bfe7881e64886d88c76b577d0b","楽市街道 箱崎店2F","福岡市東区箱崎5-1-8楽市楽座003内","","092-642-0760","10:00～27:00","無し","33.62410817 130.4195897",HG
"id_shop_8e234e7ef5133b39eb719f130125d26c","8e234e7ef5133b39eb719f130125d26c","タイトーステーションマリノア店","福岡市西区小戸2-12-30マリナサイド棟2F","地下鉄空港線姪浜駅南口より100円バスで15分","092-894-1239","10:00～23:00","無し","33.594655 130.323016",HG
"id_shop_00e4486d71372efd62a2a806e7e119c0","00e4486d71372efd62a2a806e7e119c0","楽市楽座 福重店","福岡市西区石丸4-263-1","202号線沿い拾六町IC、石丸ICそば","092-885-7380","10:00～24:00","無し","33.56889775 130.3136834",HG
"id_shop_89fea5bc348d7d4b45d382da8eba50d4","89fea5bc348d7d4b45d382da8eba50d4","コインレストラン秋峰","筑紫野市天山428-1","天山バス停より徒歩5分","092-926-1062","5:00～翌2:00","無し","33.47954697 130.5531328",HG
"id_shop_a11f22960dadba53baea04806c767419","a11f22960dadba53baea04806c767419","最後の5$","糟屋郡粕屋町大字仲原2706","国道3号線博多バイパスを空港口交差点から北へ5分ほど。","092-612-8080","一部24時間営業","無し","33.60926671 130.4453319",HG
"id_shop_d79ea6d730337cece024dff5b7575921","d79ea6d730337cece024dff5b7575921","ソニックワールド伊万里店","伊万里市二里町八谷搦189-3","","0955-22-1104","10:00～24:00","無し","33.27857609 129.8722306",HG
"id_shop_f6ed2b015060943fb004a932d98df4e1","f6ed2b015060943fb004a932d98df4e1","ラウンドワン佐賀店","佐賀市兵庫北4-2-1","国道34号線沿い 佐賀警察署隣","0952-36-7070","日～木:10:00～翌6:00 金土及び祝前日:一部24時間営業","無し","33.27533631 130.3015536",HG
"id_shop_0d07008fb48b3776bfa875605ff0b1b4","0d07008fb48b3776bfa875605ff0b1b4","遊道楽 嘉瀬店","佐賀市嘉瀬町大字中原2488-1","207号線沿い","0952-40-0952","11:00～24:00","無し","33.24215325 130.2565663",HG
"id_shop_6d3aa228d5126b84fbef543c3ea31b11","6d3aa228d5126b84fbef543c3ea31b11","namcoモラージュ佐賀店","佐賀市巨勢町大字牛島730モラージュ佐賀1F","","0952-37-8013","","","33.25112099 130.3195412",HG
"id_shop_7c3a7521e934e6f98cf29573ca83e552","7c3a7521e934e6f98cf29573ca83e552","アミパラ佐世保店","佐世保市大塔町18-15","JR大塔駅徒歩3分","0956-34-8880","10:00～24:00","無し","33.15005741 129.7804145",HG
"id_shop_b935cb8b486ba9ddc9767c891c68a0d4","b935cb8b486ba9ddc9767c891c68a0d4","ソニックワールド大村店","大村市古賀島町383-1","長崎自動車道「大村IC」下車車10分","0957-50-2555","10:00～24:00","無し","32.92727946 129.9394753",HG
"id_shop_91c8f1fb400da7ad95c469ed0b8110c7","91c8f1fb400da7ad95c469ed0b8110c7","G-pala時津店","西彼杵郡時津町野田郷59","国道206号沿い","095-813-2442","10:00～24:00","無し","32.8243884 129.8477553",HG
"id_shop_b62fc314771754b3230aebe7e2997c79","b62fc314771754b3230aebe7e2997c79","楽市楽座 諫早店","諫早市長野町1086-17","57号線沿い諫早ICより車で10分","0957-21-0031","10:00～24:00","無し","32.8336036 130.0758921",HG
"id_shop_67b6c33a2dd41ed4aea310685c059554","67b6c33a2dd41ed4aea310685c059554","ラウンドワン熊本店","熊本市西区春日7-25-15","県道28号線沿い 田崎市場方面平成けやき通りより新蓮台寺地下道をくぐり、西廻りバイパスを右折、田崎市場方面","096-325-7200","月9:00～23:50 火～金10:00～23:50、土日祝6:00～23:50","無し","32.78499883 130.6775647",HG
"id_shop_06a5e50093b2a56b03e2f8f7fbcda5e4","06a5e50093b2a56b03e2f8f7fbcda5e4","ラウンドワン大分店","大分市萩原2-13-17","臨海産業道路(40m道路)萩原","097-573-2800","10:00～24:00","無し","33.24885259 131.6402543",HG
"id_shop_b36c815f5df424fe5bb99da24b785127","b36c815f5df424fe5bb99da24b785127","ラウンドワン宮崎店","宮崎市中村東3-4-60","国道220号 宮交シティとなり","0985-63-1210","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","31.89458335 131.4170876",HG
"id_shop_773e66ed9853772242f065511495dc52","773e66ed9853772242f065511495dc52","THE 3RDプラネットフレスポ国分店","霧島市国分広瀬2-4-1","","0995-48-6789","9:00～24:00","無し","31.72203434 130.756017",HG
"id_shop_264fec76035862c20ce446619a49270a","264fec76035862c20ce446619a49270a","サープラ鹿児島あそびタウン","鹿児島市与次郎1-11-1 2F","フレスポジャングルパーク鹿児島店2F","099-213-0223","9:00～24:00","無し","31.57003616 130.565823",HG
"id_shop_440fa6f9bba5bba1eaa984372c30bcbc","440fa6f9bba5bba1eaa984372c30bcbc","ラウンドワン鹿児島宇宿店","鹿児島市宇宿2-2-2","産業道路沿い、南港南口交差点 宇宿(うすき)","099-284-0655","10:00～24:00/土9:00～24:00/日・祝8:00～24:00","無し","31.54388304 130.5427759",HG
"id_shop_ead702b8e2d766dcda19ff6508fb3ecd","ead702b8e2d766dcda19ff6508fb3ecd","ラウンドワン沖縄･宜野湾店","宜野湾市真志喜3-28-8","宜野湾バイパスコンベンションセンター前","098-870-2110","10:00～23:50 土日祝6:00?23:50","無し","26.27580261 127.7310389",HG
"id_shop_151558ebff9f80ebe9e3aad53f5b5788","151558ebff9f80ebe9e3aad53f5b5788","ラウンドワン沖縄･南風原店","島尻郡南風原町字兼城下茂原552","国道329号線印刷団地前交差点西側","098-940-6670","10:00～23:50 土日祝6:00～23:50","無し","26.19509176 127.7210653",HG
"id_shop_0795516521f50d10f5a9ba0a5f05d79b","0795516521f50d10f5a9ba0a5f05d79b","ゲームW店","豊島区南長崎5-27-6","西武池袋線 東長崎駅より徒歩2分","03-5983-7880","10:00～24:00","不定休","35.72942259 139.6828924",HG
"id_shop_7aa8686e93eb786a43a6e0d7e166f636","7aa8686e93eb786a43a6e0d7e166f636","GiGO総本店","豊島区東池袋1-13-6ロクマルゲート池袋B1F-3F","","080-7018-7351","","","35.72930775 139.7150562",HG
"id_shop_7af4d276e14a32e889a4d7c2cf28e968","7af4d276e14a32e889a4d7c2cf28e968","ラウンドワン池袋店","豊島区東池袋1-14-1池袋スクエア","","03-5928-0221","10:00～翌0:50","無し","35.730175 139.714846",HG
"id_shop_944530b70a5a9a9cbd88f085a7f9703e","944530b70a5a9a9cbd88f085a7f9703e","アドアーズ池袋東口店","豊島区東池袋1-41-4池袋とうきゅうビル1-2F","ビックカメラ、ヤマダ電機の間","03-3980-5404","10:00～23:45","無し","35.73180007 139.7130717",HG
"id_shop_f19845ba9689ad6257c2b6de237e8bde","f19845ba9689ad6257c2b6de237e8bde","タイトーステーション池袋西口店","豊島区西池袋1-15-9第一西池ビル","","03-6907-3560","","","35.73058948 139.709706",HG
"id_shop_757b54872be03931177cfed81f47f637","757b54872be03931177cfed81f47f637","タイトーステーション池袋ロサ店","豊島区西池袋1-37-12ロサ会館1F","JR池袋駅西口、北口より徒歩3分","03-3982-1270","10:00～24:00","無し","35.732483 139.709305",HG
"id_shop_3410cf0777f1e98f2fb7d9ca72fd4d31","3410cf0777f1e98f2fb7d9ca72fd4d31","ウェアハウス保木間店","足立区保木間1-1-19-1F","竹の塚駅より車で7分","03-3860-7822","10:00～24:00","無し","35.78913885 139.8032547",HG
"id_shop_21ca8bbf5d3d7cf8c40a9b07e4a82ecf","21ca8bbf5d3d7cf8c40a9b07e4a82ecf","ウェアハウス入谷店","足立区入谷7-8-11","足立ICから車で3分","03-3856-5833","10:00～24:00","無し","35.80112943 139.760997",HG
"id_shop_2d57659cba62fb54a3ea2e7532c8f829","2d57659cba62fb54a3ea2e7532c8f829","ハイテクランド キューデン","足立区西新井栄町2-7-2ハイテクランド球殿2F","東武伊勢崎線西新井駅徒歩3分","03-3849-0392","9:00～24:00","無し","35.7771412 139.7894523",HG
